date,debit_account,debit_name,debit_inn,credit_account,credit_name,credit_inn,debit_amount,credit_amount,purpose,risk
2025-09-19 15:33:53,82251207346549500507,ФЛ Иванов Иван,934596262294,43188485200894346810,ИП «Кей»,341085628839,,56437.63,канцелярские товары согласно счёту №68727,low
2025-09-19 15:42:52,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,53998935449268315893,ИП «Восток»,851017490754,27834.97,,консультационные согласно счёту №80785,low
2025-09-19 16:03:29,32963347272742318306,ФЛ Лебедев Пётр,506185380014,22801561931837455084,ИП «Дельта»,743380054597,,115200.0,бонус по договору №1955,medium
2025-09-19 16:05:23,32963347272742318306,ФЛ Лебедев Пётр,506185380014,19754661766204719609,ФЛ Иванов Сергей,232883774484,56137.47,,оплата услуг по договору №25,medium
2025-09-19 16:14:50,09859317461200471138,ООО «Город»,7549651371,65918463865577908272,ЗАО «Кей»,1844989262,,4417.68,маркетинг по договору №7503,medium
2025-09-19 16:53:08,84434481230834024240,ФЛ Смирнов Дмитрий,202939087879,51718702621745961586,ЗАО «Бета»,7662702893,31429.42,,вознаграждение за товары,low
2025-09-19 16:57:20,19108839822587139718,АО «Градиент»,8339187853,10005155323415959775,ФЛ Попов Максим,327599801184,61235.25,,коммунальные услуги по договору №33,low
2025-09-19 17:35:19,81826886153355543987,ЗАО «Прайм»,7985158328,78284106727520885474,ИП «Омега»,452380552589,317394.49,,crypto согласно счёту №66049,high
2025-09-19 18:08:50,32963347272742318306,ФЛ Лебедев Пётр,506185380014,22801561931837455084,ИП «Дельта»,743380054597,,57901.58,перевод на карту за работы,medium
2025-09-19 18:43:44,32963347272742318306,ФЛ Лебедев Пётр,506185380014,43010713966055830344,ОАО «Восток»,9978772932,,151335.59,маркетинг по договору №1062,medium
2025-09-19 18:47:59,32963347272742318306,ФЛ Лебедев Пётр,506185380014,43010713966055830344,ОАО «Восток»,9978772932,47422.97,,крипто за период,medium
2025-09-19 20:47:28,78284106727520885474,ИП «Омега»,452380552589,01227770793349605016,ИП «Кей»,368314727649,320777.82,,валютный счёт за работы,high
2025-09-19 22:33:57,01227770793349605016,ИП «Кей»,368314727649,74117674124151315285,ФЛ Кузнецов Иван,705349678255,,314034.1,банковская комиссия согласно счёту №79319,high
2025-09-20 09:10:31,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,27937.77,налоги и сборы,medium
2025-09-20 09:31:40,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,,148500.0,биткоин,medium
2025-09-20 10:18:03,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,470639.8,эквайринг за услуги,medium
2025-09-20 10:41:03,12328120679740344713,АО «Регион»,4990913348,88444310698720506149,ОАО «Кей»,9620153363,90368.97,,хостинг и связь согласно счёту №18682,low
2025-09-20 11:29:09,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,262449.42,,пополнение,medium
2025-09-20 11:57:35,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,18200.77,предоплата согласно счёту №27612,medium
2025-09-20 11:57:44,83347743326831901302,ФЛ Петров Максим,590251762904,89268705685662462873,ЗАО «Регион»,3428364400,,29740.21,субаренда за товары,low
2025-09-20 12:25:20,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,33600.0,лизинг согласно счёту №97395,medium
2025-09-20 13:39:54,65569816934060883561,ЗАО «Прайм»,0142940190,77848728299796884578,ЗАО «Опт»,7228200553,15331.03,,канцелярские товары,low
2025-09-20 14:42:22,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,24500.0,,коммунальные услуги по договору №5362,medium
2025-09-20 15:44:54,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,44600.0,логистика за товары,medium
2025-09-20 16:05:50,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,144869.55,,перевод средств согласно счёту №81266,medium
2025-09-20 16:42:45,60013389083863794026,ООО «Кей»,0433218198,44300910939111926921,ООО «Альфа»,1061817539,,28284.07,оплата по договору поставки,low
2025-09-20 17:47:09,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,,8600.0,логистика согласно счёту №89957,medium
2025-09-20 18:02:30,96762916032484137681,ИП «Опт»,475469263209,58144914766072832684,ООО «Юг»,6180919017,,112207.61,пожертвование,high
2025-09-20 18:27:52,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,6314.06,,транспорт по договору №9714,medium
2025-09-20 18:40:18,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,32230.38,,комиссионное,medium
2025-09-20 18:50:09,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,454608.65,,маркетинг за работы,medium
2025-09-20 21:36:23,58144914766072832684,ООО «Юг»,6180919017,81022031731096789940,АО «Прайм»,8294565118,110307.29,,передача активов,high
2025-09-21 01:01:52,81022031731096789940,АО «Прайм»,8294565118,92158350344694596488,ФЛ Иванов Никита,331875109711,,113608.51,биржа согласно счёту №3264,high
2025-09-21 09:11:08,40974993097289623091,АО «Город»,9470551690,36675254599102290147,ООО «Восток»,2296120184,163600.0,,услуги по договору по договору №2100,medium
2025-09-21 09:11:23,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,77116.48,,личные нужды по договору №2068,medium
2025-09-21 09:18:45,37526547935646519398,АО «Юг»,5756924591,93246095396218518888,АО «Точка»,9711798087,,70000.0,предоплата согласно счёту №16917,medium
2025-09-21 09:25:01,40974993097289623091,АО «Город»,9470551690,36675254599102290147,ООО «Восток»,2296120184,,198000.0,аренда офиса согласно счёту №39229,medium
2025-09-21 09:44:38,40974993097289623091,АО «Город»,9470551690,80876038597703482477,АО «Север»,8071545164,71458.28,,перевод на карту за услуги,medium
2025-09-21 09:45:15,40974993097289623091,АО «Город»,9470551690,80876038597703482477,АО «Север»,8071545164,,99986.51,аренда офиса за услуги,medium
2025-09-21 09:55:23,40974993097289623091,АО «Город»,9470551690,89691085899441715454,ЗАО «Поток»,4665743740,,81507.7,консультационные согласно счёту №17215,medium
2025-09-21 10:10:00,37526547935646519398,АО «Юг»,5756924591,93246095396218518888,АО «Точка»,9711798087,57834.59,,лизинг по договору №9292,medium
2025-09-21 10:30:39,96394568044731497646,ФЛ Смирнов Пётр,118600892199,44857086209593518638,ЗАО «Восток»,7498218270,538087.88,,наличные за работы,medium
2025-09-21 10:37:40,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,129065.33,личные нужды,medium
2025-09-21 11:17:15,37526547935646519398,АО «Юг»,5756924591,85730652407784873928,ООО «Маркет»,0528127358,150000.0,,услуги по договору согласно счёту №39996,medium
2025-09-21 11:23:49,40974993097289623091,АО «Город»,9470551690,36675254599102290147,ООО «Восток»,2296120184,55606.98,,транспорт по договору №1091,medium
2025-09-21 11:26:52,09835841687849912165,ООО «Город»,1624565067,99688143536822239431,ОАО «Кей»,4508821004,,19155.52,канцелярские товары за товары,low
2025-09-21 11:28:08,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,30300.0,оплата по договору поставки согласно счёту №91478,medium
2025-09-21 11:44:45,40974993097289623091,АО «Город»,9470551690,36675254599102290147,ООО «Восток»,2296120184,55200.0,,перевозка,medium
2025-09-21 12:09:19,37526547935646519398,АО «Юг»,5756924591,85730652407784873928,ООО «Маркет»,0528127358,272538.43,,бонус за товары,medium
2025-09-21 12:30:29,37526547935646519398,АО «Юг»,5756924591,39363854678544587717,ОАО «Опт»,7354033172,39616.63,,коммунальные услуги по договору №6080,medium
2025-09-21 12:37:43,88424745171236851604,ОАО «Восток»,1456232850,17422438649081081866,ИП «Бета»,732788147648,,16837.38,эквайринг,low
2025-09-21 12:58:41,37526547935646519398,АО «Юг»,5756924591,39363854678544587717,ОАО «Опт»,7354033172,150000.0,,услуги по договору,medium
2025-09-21 12:59:03,58066013824127049386,ФЛ Иванов Андрей,184390552934,00687616481980770460,ФЛ Лебедев Дмитрий,278195237149,,13795.45,страховой взнос по договору №1699,low
2025-09-21 13:24:49,37526547935646519398,АО «Юг»,5756924591,39363854678544587717,ОАО «Опт»,7354033172,,16000.0,лизинг за товары,medium
2025-09-21 13:30:49,40974993097289623091,АО «Город»,9470551690,36675254599102290147,ООО «Восток»,2296120184,,113335.01,услуги по договору по договору №1105,medium
2025-09-21 14:00:29,96394568044731497646,ФЛ Смирнов Пётр,118600892199,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,99460.73,консультационные согласно счёту №13910,medium
2025-09-21 14:04:21,56945441496739385258,АО «Омега»,0476580187,02311775331266109410,ФЛ Сидоров Никита,259959961020,,18712.51,страховой взнос по договору №4767,low
